2017-01-17,73.099998,73.150002,72.440002,72.970001,2726700,72.610871
2017-01-18,73.160004,73.599998,72.620003,73.449997,1985700,73.088504
2017-01-19,73.639999,73.839996,72.589996,72.949997,1461800,72.590965
2017-01-20,73.209999,73.690002,72.660004,73.029999,3231100,72.670573
2017-01-23,72.970001,73.339996,72.230003,72.779999,2373000,72.42180400000001
2017-01-24,73.709999,76.470001,73.0,76.050003,5715700,75.675714
2017-01-25,76.0,76.860001,75.68,76.66999799999999,4016000,76.29265799999999
2017-01-26,76.540001,78.360001,76.389999,77.989998,3521100,77.606161
2017-01-27,77.949997,78.339996,77.68,77.699997,2109100,77.317587
2017-01-30,77.099998,77.279999,75.809998,76.0,2016700,75.625957
2017-01-31,75.839996,75.870003,75.040001,75.5,1970600,75.12841800000001
2017-02-01,75.300003,76.389999,75.16999799999999,76.339996,2211400,75.96428
2017-02-02,76.089996,76.900002,75.860001,76.16999799999999,1769300,75.795119
2017-02-03,76.220001,76.57,75.629997,76.43,1295800,76.053841
2017-02-06,75.91999799999999,76.480003,75.879997,76.290001,1335900,75.91453100000001
2017-02-07,76.209999,76.550003,75.82,76.07,1387200,75.695612
2017-02-08,75.620003,76.260002,75.5,75.959999,1412000,75.586153
2017-02-09,76.0,76.860001,75.769997,76.370003,1869800,75.994139
2017-02-10,76.660004,77.300003,76.559998,77.209999,1556400,76.830001
2017-02-13,77.199997,77.900002,76.989998,77.82,2192600,77.82
2017-02-14,77.699997,78.339996,76.83000200000001,78.050003,2182100,78.050003
2017-02-15,78.029999,78.089996,77.529999,77.940002,1654800,77.940002
2017-02-16,78.0,78.400002,77.489998,77.790001,1455800,77.790001
2017-02-17,77.699997,77.800003,76.809998,77.489998,1702100,77.489998
2017-02-21,77.309998,78.199997,76.900002,77.18,2002300,77.18
2017-02-22,77.019997,80.660004,77.0,79.800003,9046600,79.800003
2017-02-23,79.959999,80.08000200000001,79.269997,79.589996,4381000,79.589996
2017-02-24,79.5,79.849998,79.18,79.809998,2257200,79.809998
2017-02-27,79.720001,79.989998,78.93,79.230003,2619800,79.230003
2017-02-28,79.300003,79.300003,78.300003,78.540001,2265000,78.540001
2017-03-01,79.510002,80.0,79.010002,79.709999,5063700,79.709999
2017-03-02,80.0,80.139999,79.43,79.730003,2965400,79.730003
2017-03-03,79.730003,80.120003,79.339996,79.599998,1845200,79.599998
2017-03-06,79.68,80.5,79.129997,79.809998,3757500,79.809998
2017-03-07,79.809998,79.809998,79.309998,79.389999,4536300,79.389999
2017-03-08,79.599998,80.550003,79.110001,79.769997,3365700,79.769997
2017-03-09,79.870003,80.529999,79.059998,80.480003,3766000,80.480003
2017-03-10,80.730003,80.989998,80.230003,80.860001,2906700,80.860001
2017-03-13,81.0,81.349998,80.720001,81.230003,1902300,81.230003
2017-03-14,80.779999,80.970001,80.110001,80.41999799999999,2372100,80.41999799999999
2017-03-15,81.019997,81.510002,80.510002,81.489998,2799600,81.489998
